업종명,업소명,소재지(도로명),소재지(지번),소재지전화
일반음식점,남다른썬치킨(부산진역점),부산광역시 동구 진성로 5 (수정동),부산광역시 동구 수정동 1-42 ,051-464-9999
일반음식점,처갓집 양념치킨 동구청점,부산광역시 동구 수정로 18 (수정동),부산광역시 동구 수정동 842-12 ,051-442-6620
일반음식점,장수마을,부산광역시 동구 중앙대로 534 (범일동),부산광역시 동구 범일동 62-716 ,051-632-7833
일반음식점,남해낙지,부산광역시 동구 고관로 13 (초량동),부산광역시 동구 초량동 46-23 ,051-468-6225
일반음식점,복성루,부산광역시 동구 고관로 142 (수정동),부산광역시 동구 수정동 227-52 ,051-464-5104
일반음식점,청십자병원,부산광역시 동구 중앙대로 364 (수정동),부산광역시 동구 수정동 79-708 ,051-469-1011
일반음식점,조방왕돈까스전문점,"부산광역시 동구 자성로133번길 31, 신일빌딩 1층 107호 (범일동)",부산광역시 동구 범일동 830-130 신일빌딩 ,051-636-0802
일반음식점,인창병원 장례식장,"부산광역시 동구 중앙대로 281 (초량동,(인창병원B동 6층))",부산광역시 동구 초량동 1147-2 (인창병원B동 6층) ,051-442-6955
일반음식점,오케이삼겹살,부산광역시 동구 범일로102번길 18 (범일동),부산광역시 동구 범일동 830-279 ,051-644-4608
일반음식점,가야왕족&감자탕 범일점,부산광역시 동구 범일로102번길 13 (범일동),부산광역시 동구 범일동 830-222 ,051-631-8253
일반음식점,닭서방 통다리치킨,부산광역시 동구 초량상로 101-1 (초량동),부산광역시 동구 초량동 130-11 ,
일반음식점,보배반점 부산역점,부산광역시 동구 진성로 6 (수정동),부산광역시 동구 수정동 1-53 ,
일반음식점,밀양식당,부산광역시 동구 성남오길 5-1 (좌천동),부산광역시 동구 좌천동 1151-35 ,051-636-5287
일반음식점,대한통운부산진창고구내식당,부산광역시 동구 성남로 27 (좌천동),부산광역시 동구 좌천동 68-31 ,
일반음식점,초량맛집 종잇장,부산광역시 동구 고관로29번길 10 (초량동),부산광역시 동구 초량동 41-5 ,
일반음식점,이웃 사촌,부산광역시 동구 조방로49번길 13 (범일동),부산광역시 동구 범일동 830-46 ,051-631-0065
일반음식점,초량밀면2,부산광역시 동구 중앙대로 225 (초량동),부산광역시 동구 초량동 363-2 ,051-466-4734
일반음식점,숙이식당,부산광역시 동구 범일로 92-6 (범일동),부산광역시 동구 범일동 830-37 ,051-805-9577
일반음식점,협성프라자,"부산광역시 동구 중앙대로 360 (수정동,79-811,79-850)","부산광역시 동구 수정동 79-788 79-811,79-850 ",051-440-7080
일반음식점,토요코인 부산역Ⅰ,부산광역시 동구 중앙대로196번길 12 (초량동),부산광역시 동구 초량동 1203-15 ,051-466-1045
일반음식점,할매김밥,부산광역시 동구 고관로 106 (수정동),부산광역시 동구 수정동 170-1 ,051-467-0547
일반음식점,제일반점,부산광역시 동구 성북로 52 (범일동),부산광역시 동구 범일동 1430-108 ,
일반음식점,역전 할머니 맥주(초량점),부산광역시 동구 중앙대로251번길 46-1 (초량동),부산광역시 동구 초량동 134-16 ,
일반음식점,남원추어탕,부산광역시 동구 중앙대로389번길 16 (수정동),부산광역시 동구 수정동 228-14 ,051-441-4681
일반음식점,리꼬리꼬,"부산광역시 동구 진성로9번길 22 (수정동,189-4,13,14,16)","부산광역시 동구 수정동 189-3 189-4,13,14,16 ",051-441-2377
일반음식점,굽네치킨 부산수정점,부산광역시 동구 홍곡로 74 (수정동),부산광역시 동구 수정동 1009-6 ,051-464-8292
일반음식점,금향각,부산광역시 동구 대영로243번길 27 (초량동),부산광역시 동구 초량동 609-2 ,
일반음식점,컴포즈커피 부산역점,부산광역시 동구 중앙대로180번길 6-3 (초량동),부산광역시 동구 초량동 1212-14 ,051-463-8384
일반음식점,내일,부산광역시 동구 중앙대로195번길 15 (초량동),부산광역시 동구 초량동 556-5 ,051-464-8541
일반음식점,길드,부산광역시 동구 진성로9번길 5 (수정동),부산광역시 동구 수정동 1-19 ,051-462-0221
일반음식점,멕시칸치킨,부산광역시 동구 성남이로37번길 24 (좌천동),부산광역시 동구 좌천동 35-12 ,051-636-1511
일반음식점,골목식당,부산광역시 동구 범곡북로 1-3 (범일동),부산광역시 동구 범일동 41-4 ,051-646-1186
일반음식점,고향식당,부산광역시 동구 고관로 102 (수정동),부산광역시 동구 수정동 159-1 ,051-462-3540
일반음식점,서산아구찜,부산광역시 동구 초량상로 118 (초량동),부산광역시 동구 초량동 103-14 ,051-466-5489
일반음식점,대청,"부산광역시 동구 범일로 125 (범일동,현대백화점(9층))",부산광역시 동구 범일동 62-5 현대백화점(9층) ,051-667-0933
일반음식점,궁중손칼국수,부산광역시 동구 초량로13번길 52 (초량동),부산광역시 동구 초량동 396-2 ,
일반음식점,수림,부산광역시 동구 초량중로93번길 12-1 (초량동),부산광역시 동구 초량동 135-38 ,051-442-5535
일반음식점,썬더치킨,부산광역시 동구 범곡북로 3 (범일동),부산광역시 동구 범일동 44-5 ,051-634-8592
일반음식점,샐러리아 부산진역점,부산광역시 동구 중앙대로371번길 22 (수정동),부산광역시 동구 수정동 201-5 ,
일반음식점,라라빌리지,부산광역시 동구 중앙대로231번길 42 (초량동),부산광역시 동구 초량동 291-10 ,
일반음식점,편한집밥,"부산광역시 동구 조방로 48, 지하1층 36호 (범일동)",부산광역시 동구 범일동 830-24 ,051-645-0005
일반음식점,수정동 쭈꾸미,부산광역시 동구 고관로 100-1 (수정동),부산광역시 동구 수정동 131 ,051-442-3892
일반음식점,일품 양평 해장국,부산광역시 동구 중앙대로236번길 7-3 (초량동),부산광역시 동구 초량동 1194-11 ,051-461-0409
일반음식점,낙지볶음 개미집 부산역사점,"부산광역시 동구 중앙대로 206, 한국철도공사부산지역본부 부산역사1층 (초량동)",부산광역시 동구 초량동 1187-1 부산역사1층 2번입구 정면 ,051-463-4071
일반음식점,제주암돼지왕소금구이,부산광역시 동구 범일로102번길 9 (범일동),부산광역시 동구 범일동 830-51 ,051-633-9285
일반음식점,원조갈치,부산광역시 동구 고관로 106 (수정동),부산광역시 동구 수정동 170-1 ,
일반음식점,동해장어구이,"부산광역시 동구 중앙대로195번가길 53 (초량동,, 2층일부)","부산광역시 동구 초량동 423-26 , 2층일부 ",051-466-3393
일반음식점,하루,부산광역시 동구 중앙대로296번길 3-3 (초량동),부산광역시 동구 초량동 1158-8 ,051-441-8828
일반음식점,영동아구찜,부산광역시 동구 대영로243번길 107 (초량동),부산광역시 동구 초량동 479 ,051-462-0079
일반음식점,동해횟집,"부산광역시 동구 고관로 106 (수정동,1층)",부산광역시 동구 수정동 170-1 1층 ,
일반음식점,오즈,부산광역시 동구 초량상로 90 (초량동),부산광역시 동구 초량동 283-12 ,051-441-1188
일반음식점,이진한우참숯,"부산광역시 동구 초량로13번길 37 (초량동,320-5,390-12 (2층,3층))","부산광역시 동구 초량동 320-1 320-5,390-12 (2층,3층) ",051-467-4020
일반음식점,블랙캣(BLACK CAT),"부산광역시 동구 중앙대로179번길 12, 3층 (초량동)",부산광역시 동구 초량동 570-2 ,051-441-8503
일반음식점,세븐(7),부산광역시 동구 진성로9번길 11 (수정동),부산광역시 동구 수정동 1-161 ,051-441-7705
일반음식점,빽다방 부산역점,"부산광역시 동구 중앙대로196번길 6-5 (초량동,1층)",부산광역시 동구 초량동 1204-4 1층 ,051-467-3423
일반음식점,캠프,"부산광역시 동구 조방로 51 (범일동,2층)",부산광역시 동구 범일동 834-3 2층 ,051-636-2102
일반음식점,화교대반점,부산광역시 동구 대영로243번길 42 (초량동),부산광역시 동구 초량동 568-1 ,051-442-5657
일반음식점,J.B 하우스,부산광역시 동구 범일로102번길 9 (범일동),부산광역시 동구 범일동 830-51 ,051-635-9090
일반음식점,괴정돼지국밥,"부산광역시 동구 중앙대로251번길 13 (초량동,169-2)",부산광역시 동구 초량동 168-3 169-2 ,
일반음식점,담가 화로구이 부산역점,부산광역시 동구 대영로243번길 105 (초량동),부산광역시 동구 초량동 483 ,051-462-2266
일반음식점,할매레스토랑협동조합,부산광역시 동구 망양로 533 (초량동),부산광역시 동구 초량동 841-1 ,
일반음식점,감포참가자미2,부산광역시 동구 범일로102번길 16-20 (범일동),부산광역시 동구 범일동 830-282 ,051-643-3188
일반음식점,차오푸,부산광역시 동구 초량상로 102 (초량동),부산광역시 동구 초량동 132-1 ,051-441-2790
일반음식점,7080 라이브,부산광역시 동구 범일로102번길 16-9 (범일동),부산광역시 동구 범일동 830-268 ,
일반음식점,김밥천국,부산광역시 동구 중앙대로 206 (초량동),부산광역시 동구 초량동 1187-1 ,
일반음식점,양산국밥,부산광역시 동구 중앙대로 206 (초량동),부산광역시 동구 초량동 1187-1 ,
일반음식점,수정횟집,부산광역시 동구 초량로 43 (초량동),부산광역시 동구 초량동 811-31 ,051-467-9909
일반음식점,두산식당,"부산광역시 동구 자성로116번길 2 (범일동,두산위브포세이돈2(105-104호))",부산광역시 동구 범일동 825-7 두산위브포세이돈2(105-104호) ,
일반음식점,밀해담,부산광역시 동구 중앙대로221번길 1 (초량동),부산광역시 동구 초량동 377-3 ,051-925-9593
일반음식점,부산옥,"부산광역시 동구 중앙대로 206 (초량동,4층)",부산광역시 동구 초량동 1187-1 4층 ,051-462-6288
일반음식점,산쪼메,부산광역시 동구 홍곡로 88 (수정동),부산광역시 동구 수정동 1005-1 ,051-469-5055
일반음식점,불막열삼,부산광역시 동구 진성로 13 (수정동),"부산광역시 동구 수정동 215-1 216, 217-3 ",
일반음식점,정다운 밥상,"부산광역시 동구 중앙대로 193 (초량동, 마린리더스타워 지하1층)",부산광역시 동구 초량동 1209-14 ,
일반음식점,동방축산 초량점,부산광역시 동구 초량중로 66 (초량동),부산광역시 동구 초량동 415-16 ,
일반음식점,첵앤아웃게스트하우스,부산광역시 동구 중앙대로226번길 3-7 (초량동),부산광역시 동구 초량동 1198-6 ,
일반음식점,맘스터치수정점,부산광역시 동구 중앙대로371번길 23 (수정동),부산광역시 동구 수정동 194 ,
일반음식점,맛짱마라탕 부산진역점,"부산광역시 동구 중앙대로 357, 301동 119호 (수정동, 협성휴포레부산진역)",부산광역시 동구 수정동 1352 협성휴포레부산진역 301동 119호,
일반음식점,와,부산광역시 동구 자성로 117 (범일동),부산광역시 동구 범일동 829-14 ,
일반음식점,국 이야기,부산광역시 동구 중앙대로371번길 42 (수정동),부산광역시 동구 수정동 248-56 ,
일반음식점,빨강숲,"부산광역시 동구 중앙대로195번가길 21 (초량동, 520-2 외1필지))",부산광역시 동구 초량동 520-4 ,
일반음식점,전주콩나루콩나물국밥,부산광역시 동구 고관로 29-1 (초량동),부산광역시 동구 초량동 42-9 ,051-466-1912
일반음식점,밀레오레,"부산광역시 동구 중앙대로180번길 6, 2층 (초량동)",부산광역시 동구 초량동 1212-1 2층 ,051-462-3355
일반음식점,수정한우식육식당,부산광역시 동구 망양로 691 (수정동),부산광역시 동구 수정동 1171-5 ,
일반음식점,사마르칸트,부산광역시 동구 대영로243번길 37 (초량동),부산광역시 동구 초량동 574-2 ,051-465-4734
일반음식점,항아리,부산광역시 동구 홍곡로 91 (수정동),부산광역시 동구 수정동 327-11 ,
일반음식점,텐이몽,부산광역시 동구 자성로133번길 10 (범일동),부산광역시 동구 범일동 830-9 ,051-636-8009
일반음식점,북면막걸리,부산광역시 동구 조방로49번길 11 (범일동),부산광역시 동구 범일동 830-44 ,051-634-5451
일반음식점,집밥정담,부산광역시 동구 고관로 107 (수정동),부산광역시 동구 수정동 288-10 ,051-710-9947
일반음식점,비빔가,"부산광역시 동구 중앙대로 206 (초량동, 부산역사내 4층)",부산광역시 동구 초량동 1187-1 ,051-442-0290
일반음식점,손가네식당,부산광역시 동구 진성로9번길 58 (수정동),부산광역시 동구 수정동 158 ,051-464-4638
일반음식점,초량375,"부산광역시 동구 초량로 19-1, 1층 (초량동)",부산광역시 동구 초량동 197-25 ,
일반음식점,미상,부산광역시 동구 범곡북로 14 (범일동),부산광역시 동구 범일동 1306-41 ,051-892-8303
일반음식점,다래식당,부산광역시 동구 초량남로 3-1 (초량동),부산광역시 동구 초량동 906-139 ,
일반음식점,천리향 고향만두,부산광역시 동구 대영로243번길 18 (초량동),부산광역시 동구 초량동 618-1 ,
일반음식점,좋은집,부산광역시 동구 조방로 10 (범일동),부산광역시 동구 범일동 830-65 ,051-631-7500
일반음식점,금호식당,부산광역시 동구 중앙대로209번길 5 (초량동),부산광역시 동구 초량동 492-2 ,051-467-2370
일반음식점,유연돼지갈비,부산광역시 동구 범일로102번길 16-5 (범일동),부산광역시 동구 범일동 830-267 ,051-638-8957
